fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2024-11-20,3195,"MADRID, RETIRO",MADRID,667,"12,6","0,0","8,6",07:20,"16,5",14:40,28.0,"2,2","10,3",10:20,"942,9",11,"940,7",04,65.0,95.0,03:50,47.0,14:50
2024-11-21,3195,"MADRID, RETIRO",MADRID,667,"10,8","0,0","8,5",06:10,"13,2",15:00,26.0,"3,3","12,5",13:00,"941,4",00,"935,1",24,82.0,93.0,Varias,65.0,00:10
2024-11-22,3195,"MADRID, RETIRO",MADRID,667,"12,4","0,4","9,6",20:40,"15,3",14:20,25.0,"1,7","11,1",01:20,"944,1",23,"934,9",01,72.0,91.0,06:50,47.0,12:50
2024-11-23,3195,"MADRID, RETIRO",MADRID,667,"11,2","0,0","8,0",04:30,"14,3",15:20,5.0,"1,1","4,2",19:10,"945,8",10,"943,4",01,87.0,95.0,Varias,61.0,00:00
2024-11-24,3195,"MADRID, RETIRO",MADRID,667,"12,2","0,0","9,1",07:30,"15,3",14:00,10.0,"2,5","6,4",12:10,"944,6",00,"937,2",24,76.0,90.0,01:40,65.0,21:40
2024-11-25,3195,"MADRID, RETIRO",MADRID,667,"11,9","5,2","7,3",23:59,"16,5",09:20,17.0,"1,9","13,9",09:30,"944,5",24,"935,7",05,68.0,94.0,11:20,58.0,05:50
2024-11-26,3195,"MADRID, RETIRO",MADRID,667,"8,0","0,0","4,9",07:10,"11,1",14:20,4.0,"0,6","4,7",23:20,"946,6",10,"944,0",01,80.0,92.0,Varias,62.0,14:10
2024-11-27,3195,"MADRID, RETIRO",MADRID,667,"8,6","0,0","4,2",06:20,"13,0",14:40,4.0,"0,8","4,4",00:10,"947,7",23,"944,8",Varias,66.0,90.0,05:00,46.0,14:10
2024-11-28,3195,"MADRID, RETIRO",MADRID,667,"9,1","0,0","4,5",07:40,"13,7",14:20,5.0,"1,1","4,2",08:00,"949,4",10,"946,8",15,75.0,90.0,22:50,60.0,12:30
2024-11-29,3195,"MADRID, RETIRO",MADRID,667,"10,6","0,0","6,1",04:20,"15,1",15:10,5.0,"1,1","5,0",06:10,"950,1",10,"947,7",16,75.0,89.0,Varias,61.0,15:10
2024-11-30,3195,"MADRID, RETIRO",MADRID,667,"11,0","0,0","6,2",07:30,"15,8",14:50,6.0,"0,6","4,2",08:10,"951,2",10,"948,2",15,81.0,94.0,06:40,62.0,14:40
2024-12-01,3195,"MADRID, RETIRO",MADRID,667,"12,1","0,0","8,3",07:40,"15,9",15:00,4.0,"0,6","5,0",10:50,"949,1",10,"945,9",16,81.0,93.0,03:30,66.0,14:40
2024-12-02,3195,"MADRID, RETIRO",MADRID,667,"12,3","0,0","9,5",23:59,"15,1",14:50,5.0,"0,8","6,4",03:30,"947,5",10,"944,1",24,83.0,94.0,06:50,70.0,14:30
2024-12-03,3195,"MADRID, RETIRO",MADRID,667,"10,6","0,5","6,2",07:30,"15,1",14:30,30.0,"1,4","9,2",22:40,"944,5",11,"941,8",23,79.0,96.0,08:20,56.0,15:50
2024-12-04,3195,"MADRID, RETIRO",MADRID,667,"10,4","0,0","6,4",23:59,"14,3",13:30,34.0,"1,7","11,9",03:50,"950,1",22,"940,6",04,60.0,86.0,02:20,39.0,13:00
2024-12-05,3195,"MADRID, RETIRO",MADRID,667,"9,5","0,0","5,5",08:00,"13,5",14:50,9.0,"1,1","5,3",01:30,"951,4",10,"949,4",16,68.0,90.0,23:40,53.0,Varias
2024-12-06,3195,"MADRID, RETIRO",MADRID,667,"10,6","0,0","6,1",04:50,"15,1",15:10,4.0,"0,6","4,2",06:40,"951,7",10,"947,9",24,77.0,94.0,23:59,61.0,Varias
2024-12-07,3195,"MADRID, RETIRO",MADRID,667,"11,2","0,0","5,7",07:20,"16,6",14:20,31.0,"4,4","14,7",16:40,"948,0",00,"943,7",15,60.0,98.0,06:30,32.0,16:30
2024-12-08,3195,"MADRID, RETIRO",MADRID,667,"6,5","0,0","2,5",07:20,"10,5",14:50,4.0,"2,2","8,6",13:10,"946,1",00,"942,3",24,51.0,77.0,06:50,34.0,16:10
2024-12-09,3195,"MADRID, RETIRO",MADRID,667,"5,9","0,0","2,3",04:00,"9,5",13:40,30.0,"2,2","8,3",12:40,"942,5",00,"939,1",15,57.0,72.0,22:50,44.0,13:30
2024-12-10,3195,"MADRID, RETIRO",MADRID,667,"5,6","0,0","1,3",06:10,"9,8",14:10,99.0,"1,7","6,4",Varias,"940,2",Varias,"938,1",15,61.0,85.0,Varias,44.0,13:30
2024-12-11,3195,"MADRID, RETIRO",MADRID,667,"6,4","0,0","4,8",23:59,"8,0",12:20,3.0,"1,9","5,8",06:10,"940,7",24,"937,7",15,57.0,80.0,23:59,49.0,11:40
2024-12-12,3195,"MADRID, RETIRO",MADRID,667,"6,1","0,1","2,9",04:00,"9,3",12:50,5.0,"1,9","5,6",05:20,"942,0",10,"938,9",16,68.0,87.0,03:50,57.0,14:30
2024-12-13,3195,"MADRID, RETIRO",MADRID,667,"6,3","0,4","3,9",23:59,"8,7",Varias,6.0,"1,4","4,7",00:10,"948,0",Varias,"939,8",02,80.0,95.0,23:30,69.0,15:20
2024-12-14,3195,"MADRID, RETIRO",MADRID,667,"4,4","0,0","1,6",04:30,"7,1",15:40,10.0,"1,1","3,9",10:50,"954,5",24,"947,7",Varias,89.0,98.0,Varias,71.0,15:40
2024-12-15,3195,"MADRID, RETIRO",MADRID,667,"5,2","0,0","0,1",06:50,"10,3",14:40,4.0,"0,6","6,1",20:20,"957,2",11,"954,1",06,74.0,97.0,Varias,48.0,15:00
2024-12-16,3195,"MADRID, RETIRO",MADRID,667,"6,4","0,0","2,5",07:40,"10,4",14:50,4.0,"1,9","6,9",02:30,"960,0",10,"955,4",17,66.0,82.0,07:30,49.0,Varias
2024-12-17,3195,"MADRID, RETIRO",MADRID,667,"5,5","0,0","1,4",06:20,"9,6",15:00,4.0,"1,4","5,3",01:20,"955,6",00,"952,5",16,70.0,81.0,23:40,59.0,14:30
2024-12-18,3195,"MADRID, RETIRO",MADRID,667,"7,2","0,0","3,1",06:40,"11,2",15:00,99.0,"1,1","3,3",Varias,"953,8",10,"947,7",24,72.0,88.0,06:00,55.0,14:20
2024-12-19,3195,"MADRID, RETIRO",MADRID,667,"10,1","0,4","6,1",01:00,"14,1",15:40,2.0,"2,5","10,6",22:20,"949,2",24,"943,4",14,81.0,93.0,10:00,54.0,22:50
2024-12-20,3195,"MADRID, RETIRO",MADRID,667,"6,0","0,0","1,6",Varias,"10,4",14:40,4.0,"1,9","8,3",00:30,"951,9",10,"948,7",15,63.0,88.0,08:10,44.0,13:00
2024-12-21,3195,"MADRID, RETIRO",MADRID,667,"5,3","0,0","0,1",07:30,"10,5",15:00,9.0,"1,1","3,9",00:20,"953,4",10,"950,5",01,67.0,90.0,06:00,46.0,14:30
2024-12-22,3195,"MADRID, RETIRO",MADRID,667,"7,0","0,0","1,1",08:00,"12,8",18:20,29.0,"1,9","9,2",18:10,"952,9",10,"947,1",23,68.0,92.0,08:00,52.0,17:40
2024-12-23,3195,"MADRID, RETIRO",MADRID,667,"7,3","0,0","3,5",07:50,"11,1",13:50,3.0,"3,3","14,4",16:00,"949,8",22,"947,2",00,60.0,87.0,03:20,41.0,13:50
2024-12-24,3195,"MADRID, RETIRO",MADRID,667,"8,1","0,0","2,7",05:00,"13,5",15:00,5.0,"1,1","6,1",23:40,"950,4",11,"948,1",Varias,67.0,82.0,07:10,51.0,14:40
2024-12-25,3195,"MADRID, RETIRO",MADRID,667,"10,6","0,0","6,1",08:00,"15,1",15:00,99.0,"1,7","6,9",Varias,"949,9",10,"947,7",16,67.0,83.0,23:30,49.0,15:20
2024-12-26,3195,"MADRID, RETIRO",MADRID,667,"8,7","0,0","4,3",08:20,"13,1",15:00,99.0,"0,8","3,9",23:40,"950,0",10,"947,0",15,73.0,89.0,20:50,59.0,13:30
2024-12-27,3195,"MADRID, RETIRO",MADRID,667,"8,4","0,0","5,4",03:20,"11,3",14:30,4.0,"1,7","5,8",09:00,"951,9",11,"949,1",16,77.0,89.0,08:40,61.0,14:00
2024-12-28,3195,"MADRID, RETIRO",MADRID,667,"6,9","0,0","3,3",08:00,"10,5",15:00,99.0,"0,8","4,7",Varias,"952,0",10,"948,5",15,76.0,88.0,Varias,58.0,15:00
2024-12-29,3195,"MADRID, RETIRO",MADRID,667,"6,0","0,0","1,2",07:40,"10,9",15:10,7.0,"0,6","5,0",00:10,"950,4",10,"947,8",16,75.0,89.0,07:00,55.0,15:40
2024-12-30,3195,"MADRID, RETIRO",MADRID,667,"6,2","0,0","2,1",07:00,"10,2",14:00,4.0,"1,4","4,7",08:10,"951,4",11,"948,4",15,74.0,91.0,21:20,57.0,15:00
2024-12-31,3195,"MADRID, RETIRO",MADRID,667,"5,8","0,0","0,9",07:10,"10,6",Varias,4.0,"1,1","4,4",08:10,"951,5",10,"948,7",Varias,72.0,90.0,01:30,53.0,15:00
